# Knock detection threshold cyl. 3
# Address: 0x2268
# Size: 5x8

163,170,170,163,166,166,170,170
163,170,170,163,166,166,170,170
170,170,170,166,166,170,170,170
170,170,170,166,166,170,170,170
170,170,170,166,166,170,170,170
