# Fuel enrichment - P/T - meth failsafe triggered
# Address: 0x8E00
# Size: 16x16

69,63,16,9,8,9,8,11,10,10,9,8,9,9,30,30
30,40,16,128,128,128,128,128,128,128,128,134,136,141,151,159
162,165,171,128,128,128,128,128,128,128,128,134,136,141,151,159
162,165,171,128,128,128,128,128,128,128,128,134,136,141,151,159
162,165,171,128,128,128,128,128,128,128,128,134,136,141,151,159
162,165,171,128,128,128,128,128,128,128,128,134,136,141,151,159
162,165,171,128,128,128,128,128,128,128,128,134,136,141,151,159
162,165,171,128,128,128,128,128,128,128,128,134,136,141,151,159
162,165,171,128,128,128,128,128,128,128,130,134,136,141,151,159
162,165,171,128,128,128,128,128,128,130,130,134,136,141,151,159
162,165,171,128,128,128,128,128,130,130,130,134,136,141,151,159
162,165,171,128,128,128,128,128,130,130,130,134,138,141,151,158
162,165,171,128,128,128,128,130,130,130,131,137,140,143,151,157
162,165,171,128,128,128,128,130,130,130,132,137,143,145,154,157
162,165,171,128,128,128,130,131,130,130,133,137,143,147,157,157
162,165,171,135,132,132,132,131,131,132,135,137,145,148,157,157
