# Boost IAT correction - alt #1
# Address: 0x264B
# Size: 8x10

233,147,181,49,0,80,14,233,147,181
49,0,64,4,9,2,38,194,25,128
242,233,147,181,49,0,80,2,128,6
9,228,147,105,112,241,2,38,194,229
47,196,245,49,229,46,196,84,15,69
49,245,49,117,160,1,120,114,229,49
242,117,160,1,120,112,226,245,240,228
147,181,240,0,80,4,169,240,128,1
