# Knock detection threshold cyl. 5
# Address: 0x22B8
# Size: 5x8

163,170,170,170,170,170,166,166
163,170,170,170,170,170,166,166
163,170,170,170,173,170,170,173
170,173,173,173,176,170,170,173
170,173,173,173,176,170,170,173
