# Knock detection threshold cyl. 4
# Address: 0x2290
# Size: 5x8

163,166,166,166,170,170,170,170
163,166,166,166,170,170,170,170
170,170,170,170,170,173,173,173
170,170,170,173,176,176,176,176
170,170,170,173,176,176,176,176
