# Knock detection threshold cyl. 1
# Address: 0x2218
# Size: 5x8

163,163,163,163,166,170,166,166
163,163,163,163,166,170,166,166
170,170,170,166,166,170,166,166
170,170,170,166,166,170,166,166
170,170,170,166,166,170,166,166
